Timestamp,What is your Rice Purity Test Score?,What is your sexuality?,What is your sex?,What gender do you identify with?,Are you transgender?,What is your age?,How would you define yourself politically?,Would you consider yourself religious?,How concerned are you about climate change?,Select the drugs below you think should be decriminalized:,Do you think the police service funding should be:,How many times a week do you masturbate?,How often do you have sex in a month?,"Would you consider yourself ""sexually free""?",Would you describe yourself as a kinky person?,Do you think your parents be disappointed in you if they knew the details of your sex life?,How scared are you of catching STDs/STIs?,How scared are you of having/causing an unwanted pregnancy?,What is the highest education level you have completed OR are currently pursuing?,How many years have you lived apart from your parents?,What is your annual income?,Would you say you are a(n):,Would you consider yourself a healthy person?
11/16/2020 3:06:07,62,Bisexual,Male,Non-binary,No,26,Center,No,Very concerned,I don't think any of these drugs should be decriminalized,Lessened,7 - 10,"I have had sex, but not recently, or not frequent enough to be monthly",Yes,No,I don't know,A little scared,Not at all scared,Associate's Degree (2 year),0 (I have never lived apart from my parents),"$10,001 - $30,000",Introvert,Maybe
11/16/2020 3:06:26,77,Heterosexual,Male,Male,No,19,Right,No,Somewhat concerned,"Marijuana, Psychedelics",Highly increased,5 - 7,I have never had sex,Maybe,Yes,No,A little scared,Somewhat scared,High School / GED Equivalent,0 (I have never lived apart from my parents),"$10,001 - $30,000",Extrovert,Yes
11/16/2020 3:07:13,46,Pansexual,Female,Female,No,21,Left,No,Decently concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,5 - 7,"I have had sex, but not recently, or not frequent enough to be monthly",Yes,Yes,No,A little scared,Very scared,Bachelor's Degree (4 year),3 - 5,"$0 - $10,000",Ambivert,Yes
11/16/2020 3:08:49,90,Homosexual,Prefer not to say,Male,Yes,22,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,I have never had sex,No,Yes,I don't know,Absolutely terrified,Absolutely terrified,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Ambivert,No
11/16/2020 3:08:59,69,Heterosexual,Male,Male,No,19,Left,Yes,Decently concerned,"Marijuana, Psychedelics",Lessened,2 - 4,I have never had sex,Maybe,No,I don't know,A little scared,Decently scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Ambivert,Yes
11/16/2020 3:09:28,52,Heterosexual,Male,Male,No,29,Left,No,Decently concerned,Marijuana,Lessened,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",No,No,No,Not at all scared,A little scared,Master's Degree,6 - 10,"$10,001 - $30,000",Introvert,Yes
11/16/2020 3:09:55,51,Bisexual,Female,Female,No,20,Left,No,Very concerned,"Marijuana, Psychedelics",Lessened,1,3 - 8 times,Maybe,Yes,Yes,A little scared,Very scared,Bachelor's Degree (4 year),3 - 5,"$0 - $10,000",Introvert,Yes
11/16/2020 3:11:30,58,Bisexual,Male,I don't believe in gender theory,No,26,Center,No,Somewhat concerned,Marijuana,Left the way it is,0,9 - 15 times,Maybe,No,I don't know,Not at all scared,Not at all scared,Associate's Degree (2 year),3 - 5,"$30,001 - $50,000",Ambivert,Yes
11/16/2020 3:12:17,94,Heterosexual,Male,Male,No,18,Center,Maybe,Somewhat concerned,"Marijuana, Psychedelics",Lessened,5 - 7,I have never had sex,Maybe,No,Yes,Decently scared,Decently scared,Master's Degree,1 - 2,"$0 - $10,000",Introvert,Yes
11/16/2020 3:15:44,38,Homosexual,Female,Female,No,22,Left,No,Very concerned,I don't think any of these drugs should be decriminalized,Lessened,1,3 - 8 times,No,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),3 - 5,"$0 - $10,000",Extrovert,Yes
11/16/2020 3:16:39,86,Bisexual,Female,Female,No,18,Left,No,Somewhat concerned,"Marijuana, Psychedelics",Lessened,2 - 4,I have never had sex,Yes,Yes,No,Not at all scared,Somewhat scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,Maybe
11/16/2020 3:16:54,82,Heterosexual,Male,Male,No,18,Libleft,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Left the way it is,2 - 4,I have never had sex,Maybe,Yes,I don't know,Not at all scared,Not at all scared,High School / GED Equivalent,1 - 2,"$0 - $10,000",Ambivert,Yes
11/16/2020 3:18:32,36,Bisexual,Female,Female,No,17,Left,No,Very concerned,"Marijuana, Psychedelics",Lessened,2 - 4,9 - 15 times,Maybe,Yes,I don't know,Not at all scared,Absolutely terrified,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,Maybe
11/16/2020 3:22:12,43,Heterosexual,Female,Female,No,24,None,No,Somewhat concerned,Marijuana,Left the way it is,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",Yes,Yes,Yes,Not at all scared,Decently scared,Certifications ,3 - 5,"$10,001 - $30,000",Ambivert,Yes
11/16/2020 3:22:25,52,Heterosexual,Female,Female,No,32,Left,No,Decently concerned,"Marijuana, Psychedelics",Lessened,1,1 - 2 times,Maybe,No,I don't know,Not at all scared,Decently scared,Master's Degree,6 - 10,"$10,001 - $30,000",Introvert,Maybe
11/16/2020 3:26:34,57,Bisexual,Male,Male,No,21,Left,No,Very concerned,"Marijuana, Psychedelics",Lessened,5 - 7,I have never had sex,Maybe,Yes,Yes,Decently scared,A little scared,Master's Degree,1 - 2,"$0 - $10,000",Introvert,Maybe
11/16/2020 3:28:34,42,Bisexual,Male,Male,No,21,Left,No,Very concerned,"Marijuana, Psychedelics",Lessened,7 - 10,25+ times,Yes,No,Yes,Not at all scared,Not at all scared,Bachelor's Degree (4 year),3 - 5,"$0 - $10,000",Ambivert,No
11/16/2020 3:29:40,40,Bisexual,Male,Male,No,20,Left,Maybe,Very concerned,"Marijuana, Psychedelics",Left the way it is,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",Yes,Yes,No,Not at all scared,A little scared,High School / GED Equivalent,3 - 5,"$0 - $10,000",Introvert,Maybe
11/16/2020 3:30:07,52,Homosexual,Female,Female,No,23,Left,Yes,Decently concerned,"Marijuana, Psychedelics",Abolished,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",Yes,Yes,I don't know,Not at all scared,Not at all scared,Bachelor's Degree (4 year),6 - 10,"$30,001 - $50,000",Ambivert,Yes
11/16/2020 3:31:05,92,Heterosexual,Male,Male,No,22,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,10+,I have never had sex,Yes,No,I don't know,Somewhat scared,Somewhat scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,No
11/16/2020 3:31:22,91,Homosexual,Male,Male,No,18,Left,No,Decently concerned,"Marijuana, Psychedelics",Left the way it is,5 - 7,I have never had sex,Maybe,No,Yes,A little scared,Not at all scared,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,No
11/16/2020 3:32:43,93,Bisexual,Female,Non-binary,Yes,22,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,5 - 7,I have never had sex,Maybe,Yes,I don't know,Decently scared,Absolutely terrified,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Introvert,Maybe
11/16/2020 3:35:39,84,Heterosexual,Male,Male,No,20,Left for a European,No,Very concerned,Marijuana,Left the way it is,2 - 4,I have never had sex,Yes,No,I don't know,A little scared,Decently scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Ambivert,Yes
11/16/2020 3:40:17,44,Heterosexual,Male,Male,No,20,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,5 - 7,3 - 8 times,Yes,Yes,No,Somewhat scared,Decently scared,Bachelor's Degree (4 year),1 - 2,"$10,001 - $30,000",Ambivert,Yes
11/16/2020 3:40:19,12,Heterosexual,Male,Male,No,33,Libertarian,No,Decently concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Left the way it is,5 - 7,3 - 8 times,Maybe,No,No,A little scared,Decently scared,Master's Degree,10+,"$120,001 - $160,000",Extrovert,Maybe
11/16/2020 3:41:16,98,Heterosexual,Female,Female,No,18,Left,Yes,Very concerned,I don't think any of these drugs should be decriminalized,Left the way it is,0,I have never had sex,No,No,No,Not at all scared,Not at all scared,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Extrovert,Yes
11/16/2020 3:41:36,71,Heterosexual,Male,Male,No,20,Anarchist,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,5 - 7,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,Yes,Yes,A little scared,Somewhat scared,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,Yes
11/16/2020 3:42:13,42,Bisexual,Female,Non-binary,Yes,18,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,0,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,Yes,I don't know,A little scared,A little scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Introvert,Maybe
11/16/2020 3:44:46,100,Heterosexual,Female,Female,No,19,Left,No,Very concerned,Marijuana,Lessened,0,I have never had sex,No,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Introvert,No
11/16/2020 3:45:14,27,Bisexual,Female,Female,No,21,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,7 - 10,"I have had sex, but not recently, or not frequent enough to be monthly",Yes,Yes,I don't know,A little scared,Decently scared,Associate's Degree (2 year),3 - 5,"$10,001 - $30,000",Ambivert,Maybe
11/16/2020 3:45:57,28,Heterosexual,Female,Female,No,18,Left,Maybe,Decently concerned,"Marijuana, Psychedelics",Lessened,0,3 - 8 times,No,No,Yes,Not at all scared,Very scared,Associate's Degree (2 year),0 (I have never lived apart from my parents),"$0 - $10,000",Extrovert,Maybe
11/16/2020 3:46:16,17,Bisexual,Female,Female,No,20,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,1,1 - 2 times,Yes,No,No,A little scared,A little scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Ambivert,No
11/16/2020 3:46:46,36,Questioning,Male,Male,No,23,Left,No,Decently concerned,Marijuana,Lessened,7 - 10,9 - 15 times,No,No,No,A little scared,Not Applicable,Master's Degree,3 - 5,"$10,001 - $30,000",Introvert,Maybe
11/16/2020 3:47:01,64,Asexual,Male,Male,No,32,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,I have never had sex,Yes,Yes,No,Not at all scared,Not at all scared,Associate's Degree (2 year),10+,"$10,001 - $30,000",Ambivert,Maybe
11/16/2020 3:47:25,51,Heterosexual,Female,Female,No,18,Center,No,Somewhat concerned,Marijuana,Lessened,2 - 4,1 - 2 times,Maybe,Yes,I don't know,A little scared,Absolutely terrified,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Ambivert,No
11/16/2020 3:48:31,23,Bisexual,Female,Female,No,23,Left,No,Very concerned,"Marijuana, Psychedelics",Lessened,5 - 7,1 - 2 times,No,No,Yes,Decently scared,Very scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,No
11/16/2020 3:52:09,75,Homosexual,Female,Female,No,24,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,2 - 4,I have never had sex,Maybe,No,No,Not at all scared,Not at all scared,Master's Degree,1 - 2,"$10,001 - $30,000",Introvert,Yes
11/16/2020 3:53:26,29,Heterosexual,Female,Female,No,36,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,No,Yes,Not at all scared,Not at all scared,High School / GED Equivalent,10+,"$50,001 - $80,000",Introvert,Yes
11/16/2020 3:53:47,96,Heterosexual,Male,Male,No,19,Center,Yes,Decently concerned,I don't think any of these drugs should be decriminalized,Lessened,2 - 4,I have never had sex,No,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Ambivert,Maybe
11/16/2020 3:55:37,91,Bisexual,Male,Male,No,18,Left,No,Decently concerned,I don't think any of these drugs should be decriminalized,Left the way it is,7 - 10,I have never had sex,No,No,I don't know,Somewhat scared,Decently scared,High School / GED Equivalent,0 (I have never lived apart from my parents),"$30,001 - $50,000",Introvert,Maybe
11/16/2020 4:00:23,62,Homosexual,Female,Female,No,23,Left,No,Very concerned,Marijuana,Abolished,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,No,No,Somewhat scared,Not at all scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Introvert,Yes
11/16/2020 4:01:52,52,Heterosexual,Female,Female,No,20,Center,No,Not at all concerned,"Marijuana, I don't think any of these drugs should be decriminalized",Lessened,5 - 7,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,No,No,Decently scared,Decently scared,Bachelor's Degree (4 year),3 - 5,"$0 - $10,000",Introvert,Maybe
11/16/2020 4:02:21,86,Heterosexual,Male,Male,No,32,Left,No,Very concerned,I don't think any of these drugs should be decriminalized,Lessened,5 - 7,I have never had sex,No,No,Yes,Not at all scared,Not at all scared,Bachelor's Degree (4 year),3 - 5,"$10,001 - $30,000",Introvert,No
11/16/2020 4:02:51,92,Heterosexual,Female,Female,No,19,Left,No,Somewhat concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,5 - 7,I have never had sex,No,No,I don't know,Not at all scared,Not at all scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,No
11/16/2020 4:02:54,31,Bisexual,Male,Male,No,23,Center,No,Decently concerned,Marijuana,Left the way it is,5 - 7,"I have had sex, but not recently, or not frequent enough to be monthly",Yes,Yes,No,A little scared,Not at all scared,Bachelor's Degree (4 year),1 - 2,"$10,001 - $30,000",Extrovert,Yes
11/16/2020 4:03:47,58,Bisexual,Male,Male,No,20,Left,No,Very concerned,Marijuana,Lessened,2 - 4,1 - 2 times,Yes,Yes,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),1 - 2,"$10,001 - $30,000",Introvert,Yes
11/16/2020 4:04:38,89,Bisexual,Male,Male,No,19,Left,No,Decently concerned,Marijuana,Lessened,5 - 7,I have never had sex,No,Yes,I don't know,Decently scared,Somewhat scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Introvert,Maybe
11/16/2020 4:06:37,35,Homosexual,Female,Male,Yes,23,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,3 - 8 times,Yes,Yes,Yes,Somewhat scared,Somewhat scared,Bachelor's Degree (4 year),3 - 5,"$30,001 - $50,000",Introvert,Maybe
11/16/2020 4:06:59,85,Homosexual,Female,Female,No,18,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,I have never had sex,Maybe,No,No,A little scared,Not Applicable,Associate's Degree (2 year),0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,Yes
11/16/2020 4:07:03,46,Bisexual,Prefer not to say,Non-binary,Yes,22,Left,No,Very concerned,"Marijuana, Psychedelics",Lessened,0,9 - 15 times,Maybe,No,Yes,Not at all scared,Decently scared,Bachelor's Degree (4 year),3 - 5,"$30,001 - $50,000",Ambivert,Maybe
11/16/2020 4:09:03,96,Asexual,Male,Male,No,21,Left,No,Very concerned,I don't think any of these drugs should be decriminalized,Lessened,2 - 4,I have never had sex,No,No,Yes,A little scared,Not at all scared,Bachelor's Degree (4 year),3 - 5,"$0 - $10,000",Introvert,Maybe
11/16/2020 4:09:11,35,Heterosexual,Male,Male,No,23,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,Yes,Yes,Decently scared,Very scared,Master's Degree,3 - 5,"$0 - $10,000",Introvert,Yes
11/16/2020 4:10:03,65,Heterosexual,Male,Male,No,23,Don’t identify with western political terms,No,Decently concerned,Marijuana,Lessened,7 - 10,3 - 8 times,No,Yes,No,Very scared,Decently scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Introvert,No
11/16/2020 4:10:52,93,Heterosexual,Male,Male,No,19,Left,No,Decently concerned,"Marijuana, Psychedelics",Increased,5 - 7,I have never had sex,No,Yes,I don't know,Not at all scared,Not Applicable,Bachelor's Degree (4 year),1 - 2,"$30,001 - $50,000",Introvert,Maybe
11/16/2020 4:11:18,83,Heterosexual,Male,Male,No,22,Center,No,A little concerned,I don't think any of these drugs should be decriminalized,Left the way it is,10+,I have never had sex,No,Yes,No,A little scared,A little scared,Master's Degree,0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,No
11/16/2020 4:11:43,90,Heterosexual,Female,Female,No,22,Left,No,Very concerned,Marijuana,Lessened,1,I have never had sex,No,No,Yes,Absolutely terrified,Absolutely terrified,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$10,001 - $30,000",Ambivert,Yes
11/16/2020 4:11:44,47,Heterosexual,Male,Male,No,21,Center,Yes,Very concerned,I don't think any of these drugs should be decriminalized,Lessened,2 - 4,3 - 8 times,Yes,Yes,Yes,Not at all scared,Somewhat scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Introvert,No
11/16/2020 4:12:19,33,Homosexual,Female,Female,No,21,Left,Maybe,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,3 - 8 times,Yes,Yes,No,Not at all scared,Not Applicable,Bachelor's Degree (4 year),3 - 5,"$10,001 - $30,000",Extrovert,Maybe
11/16/2020 4:12:55,58,Heterosexual,Male,Male,No,20,Left,No,Decently concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,No,I don't know,A little scared,Not at all scared,Associate's Degree (2 year),1 - 2,"$0 - $10,000",Ambivert,No
11/16/2020 4:14:00,92,Heterosexual,Female,Female,No,18,Right,No,Somewhat concerned,"Marijuana, Psychedelics",Left the way it is,2 - 4,I have never had sex,No,Yes,I don't know,Decently scared,Very scared,Associate's Degree (2 year),0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,No
11/16/2020 4:14:04,97,Bisexual,Female,Female,No,18,Left,No,Very concerned,I don't think any of these drugs should be decriminalized,Lessened,1,I have never had sex,Yes,No,No,Not at all scared,Not Applicable,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Extrovert,Yes
11/16/2020 4:15:48,24,Bisexual,Female,Female,No,21,Left,Yes,Very concerned,"Marijuana, Psychedelics",Left the way it is,5 - 7,15 - 25 times,Maybe,Yes,Yes,A little scared,Decently scared,Bachelor's Degree (4 year),3 - 5,"$0 - $10,000",Ambivert,Maybe
11/16/2020 4:16:29,35,Bisexual,Female,Female,No,18,Left,Maybe,Decently concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,7 - 10,3 - 8 times,Maybe,Yes,I don't know,Somewhat scared,Decently scared,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Ambivert,Maybe
11/16/2020 4:16:56,41,Heterosexual,Female,Female,No,24,Center,No,Decently concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,1,9 - 15 times,Yes,No,I don't know,A little scared,A little scared,Master's Degree,1 - 2,"$10,001 - $30,000",Ambivert,Yes
11/16/2020 4:18:13,56,Heterosexual,Male,Male,No,32,Left,No,Decently concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Increased,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,Yes,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),10+,"$160,001+",Ambivert,Yes
11/16/2020 4:18:35,42,Bisexual,Female,Female,No,19,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,9 - 15 times,Yes,Yes,I don't know,Not at all scared,Not at all scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$30,001 - $50,000",Introvert,No
